海口,2020-03-08,36,12,24,3,0.5,9,71
海口,2020-03-09,52,22,39,4,0.6,19,102
海口,2020-03-10,47,16,26,4,0.6,12,94
海口,2020-03-11,50,17,41,4,0.7,12,100
海口,2020-03-12,24,12,23,3,0.4,8,48
海口,2020-03-13,22,11,20,3,0.4,10,44
兰州,2020-03-01,58,19,65,10,0.6,19,90
兰州,2020-03-02,58,26,66,14,0.7,36,97
兰州,2020-03-03,63,24,61,16,0.8,47,115
兰州,2020-03-04,79,36,82,23,1.2,63,115
兰州,2020-03-05,64,34,74,21,1,51,114
兰州,2020-03-06,60,30,69,12,1,46,102
兰州,2020-03-07,80,40,93,23,1.3,64,126
兰州,2020-03-08,70,28,90,6,0.4,18,89
兰州,2020-03-09,80,36,109,12,0.6,24,86
兰州,2020-03-10,79,42,108,21,1.3,60,97
兰州,2020-03-11,71,39,92,23,1.1,56,111
兰州,2020-03-12,97,42,143,9,0.6,33,94
兰州,2020-03-13,112,49,174,9,0.6,29,110
西宁,2020-03-01,68,24,85,8,0.6,21,92
西宁,2020-03-02,55,35,60,10,0.9,26,95
西宁,2020-03-03,51,25,51,13,0.9,28,99
西宁,2020-03-04,59,36,67,17,1.3,33,99
西宁,2020-03-05,53,28,56,20,1.5,38,84
西宁,2020-03-06,54,28,58,13,0.9,33,98
西宁,2020-03-07,61,37,72,17,1.3,37,105
西宁,2020-03-08,71,26,91,10,0.6,19,102
西宁,2020-03-09,53,20,56,8,0.6,18,96
西宁,2020-03-10,53,26,55,17,1.1,30,99
西宁,2020-03-11,62,34,74,18,1.2,30,104
西宁,2020-03-12,74,27,98,10,0.5,19,94
西宁,2020-03-13,89,40,127,9,0.7,21,100
呼和浩特,2020-03-01,41,9,28,10,0.6,14,82
呼和浩特,2020-03-02,52,18,54,14,0.8,23,80
呼和浩特,2020-03-03,41,8,15,8,0.5,8,81
呼和浩特,2020-03-04,42,15,24,16,0.7,22,84
呼和浩特,2020-03-05,69,50,80,28,1.2,46,92
呼和浩特,2020-03-06,67,48,73,17,1.2,37,77
呼和浩特,2020-03-07,43,22,40,18,0.9,34,80
呼和浩特,2020-03-08,54,30,57,16,1.2,41,70
呼和浩特,2020-03-09,52,15,54,8,0.5,9,84
呼和浩特,2020-03-10,70,30,90,18,0.7,20,80
呼和浩特,2020-03-11,75,41,100,25,0.9,35,82
呼和浩特,2020-03-12,40,8,24,9,0.4,8,80
呼和浩特,2020-03-13,42,11,34,12,0.5,13,84
乌鲁木齐,2020-03-01,46,32,30,7,1,26,74
乌鲁木齐,2020-03-02,105,79,75,6,1.2,35,66
乌鲁木齐,2020-03-03,112,84,88,9,1.3,30,84
乌鲁木齐,2020-03-04,78,57,58,8,1,20,81
乌鲁木齐,2020-03-05,48,33,28,7,0.8,22,86
乌鲁木齐,2020-03-06,40,24,30,10,0.8,24,80
乌鲁木齐,2020-03-07,36,17,19,6,0.6,14,72
乌鲁木齐,2020-03-08,77,19,104,6,0.7,19,82
乌鲁木齐,2020-03-09,53,24,55,10,0.9,42,82
乌鲁木齐,2020-03-10,55,33,58,12,1,44,76
乌鲁木齐,2020-03-11,55,31,60,9,1.1,37,88
乌鲁木齐,2020-03-12,42,24,33,8,0.8,33,84
乌鲁木齐,2020-03-13,51,21,51,9,0.8,29,78
拉萨,2020-03-01,47,7,19,6,0.5,7,94
拉萨,2020-03-02,57,6,14,6,0.5,8,108
拉萨,2020-03-03,57,8,18,6,0.5,6,108
拉萨,2020-03-04,46,7,13,6,0.6,7,92
拉萨,2020-03-05,46,6,14,6,0.5,7,92
拉萨,2020-03-06,46,7,13,6,0.5,8,92
拉萨,2020-03-07,50,13,47,6,0.4,8,100
拉萨,2020-03-08,64,7,18,6,0.4,8,116
拉萨,2020-03-09,46,7,16,6,0.4,10,91
拉萨,2020-03-10,43,8,16,6,0.5,10,86
拉萨,2020-03-11,55,11,25,6,0.5,11,106
拉萨,2020-03-12,52,7,22,6,0.4,10,102
拉萨,2020-03-13,46,9,32,5,0.4,11,91
南宁,2020-03-01,52,36,54,7,0.7,29,46
南宁,2020-03-02,62,44,60,8,0.9,28,23
南宁,2020-03-03,37,23,37,7,0.7,19,53
南宁,2020-03-04,20,5,8,7,0.8,13,37
南宁,2020-03-05,24,15,24,8,0.7,18,43
南宁,2020-03-06,34,18,25,7,0.9,27,22
南宁,2020-03-07,38,25,38,7,0.8,21,62
南宁,2020-03-08,41,23,40,6,0.6,16,81
南宁,2020-03-09,68,33,53,7,0.7,17,121
南宁,2020-03-10,51,18,30,8,0.8,15,101
南宁,2020-03-11,63,45,59,12,0.9,26,78
南宁,2020-03-12,53,37,52,7,1,33,19
南宁,2020-03-13,45,25,45,8,0.8,25,31
银川,2020-03-01,57,18,63,14,0.6,17,108
银川,2020-03-02,58,20,65,9,0.6,22,92
银川,2020-03-03,43,15,43,10,0.6,16,81
银川,2020-03-04,54,25,53,20,0.8,24,104
银川,2020-03-05,62,39,74,26,1.2,38,100
银川,2020-03-06,60,32,70,16,0.7,30,104
银川,2020-03-07,69,28,87,21,1,35,107
银川,2020-03-08,67,30,83,14,0.7,25,89
银川,2020-03-09,136,46,221,7,0.5,13,96
银川,2020-03-10,57,17,63,8,0.5,17,97
银川,2020-03-11,52,20,54,13,0.6,20,93
银川,2020-03-12,84,29,118,11,0.6,17,80
银川,2020-03-13,48,15,36,9,0.5,14,96
